,63.0,UNMAPPED,64.0,12.0,solar_MW
2018-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00+00:00,21.632856508047027,17.821042254141524,0.0,0.0,39.45389876218855
2018-01-01 06:00:00+00:00,29.95344029303324,20.5493096224598,0.0,0.0,50.50274991549304
2018-01-01 07:00:00+00:00,38.32950832027591,9.46703762670714,0.0,0.0,47.79654594698305
2018-01-01 08:00:00+00:00,47.18655099300551,28.791338226285923,0.0,0.0,75.97788921929143
2018-01-01 09:00:00+00:00,40.468769376397695,48.55391353902223,0.0,0.0,89.02268291541992
2018-01-01 10:00:00+00:00,45.30276371238239,34.43334939148443,0.0,0.0,79.73611310386681
2018-01-01 11:00:00+00:00,18.12184675778935,16.465473229917947,0.0,0.0,34.587319987707296
2018-01-01 12:00:00+00:00,11.051961429505777,5.39459551805255,0.0,0.0,16.446556947558328
2018-01-01 13:00:00+00:00,8.871550290045919,0.9159094551937429,0.0,0.0,9.787459745239662
2018-01-01 14:00:00+00:00,6.465516563419153,1.754624290684139,0.0,0.0,8.220140854103292
2018-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:00:00+00:00,0.904730699841946,25.545805720648094,0.0,0.0,26.45053642049004
2018-01-02 06:00:00+00:00,73.78624950331415,54.523398084088115,0.0,0.0,128.30964758740225
2018-01-02 07:00:00+00:00,104.19642137772868,77.89469071288381,0.0,0.0,182.0911120906125
2018-01-02 08:00:00+00:00,72.93190455842401,93.43441465959177,0.0,0.0,166.36631921801578
2018-01-02 09:00:00+00:00,135.01895727854233,101.66361033008936,0.0,0.0,236.6825676086317
2018-01-02 10:00:00+00:00,135.38141593090324,65.1243147386646,0.0,0.0,200.50573066956784
2018-01-02 11:00:00+00:00,125.36604209592508,94.25574720868111,0.0,0.0,219.62178930460618
2018-01-02 12:00:00+00:00,104.68086260060917,78.60661864588934,0.0,0.0,183.28748124649852
2018-01-02 13:00:00+00:00,72.15064319633902,23.138809663003766,0.0,0.0,95.28945285934279
2018-01-02 14:00:00+00:00,22.589680426257537,16.042860601412343,0.0,0.0,38.63254102766988
2018-01-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 05:00:00+00:00,37.493885281660596,27.39229520893671,0.0,0.0,64.8861804905973
2018-01-03 06:00:00+00:00,75.34437223923719,55.94031615560175,0.0,0.0,131.28468839483895
2018-01-03 07:00:00+00:00,69.97548910559308,78.30535432795818,0.0,0.0,148.28084343355127
2018-01-03 08:00:00+00:00,124.87018272622775,78.16264834449763,0.0,0.0,203.03283107072536
2018-01-03 09:00:00+00:00,134.63424149115494,101.07736442138248,0.0,0.0,235.71160591253744
2018-01-03 10:00:00+00:00,134.66840492020705,66.03615633515712,0.0,0.0,200.70456125536418
2018-01-03 11:00:00+00:00,124.92775926587615,94.10474647180534,0.0,0.0,219.0325057376815
2018-01-03 12:00:00+00:00,32.685725591307566,25.067212289626525,0.0,0.0,57.75293788093409
2018-01-03 13:00:00+00:00,70.98066050515723,53.114358353208964,0.0,0.0,124.09501885836619
2018-01-03 14:00:00+00:00,9.672161122536153,2.5537743764333447,0.0,0.0,12.225935498969498
2018-01-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:00:00+00:00,28.76551616103861,14.878414930639714,0.0,0.0,43.643931091678326
2018-01-04 06:00:00+00:00,65.03697826885994,47.509850249478376,0.0,0.0,112.54682851833832
2018-01-04 07:00:00+00:00,49.498163444402266,60.25039626803143,0.0,0.0,109.74855971243369
2018-01-04 08:00:00+00:00,102.18278875988115,55.7197571912389,0.0,0.0,157.90254595112003
2018-01-04 09:00:00+00:00,125.1617902944023,61.114258279231166,0.0,0.0,186.27604857363346
2018-01-04 10:00:00+00:00,62.36969463877254,47.15892621452103,0.0,0.0,109.52862085329357
2018-01-04 11:00:00+00:00,44.66046331416152,80.27118241852618,0.0,0.0,124.9316457326877
2018-01-04 12:00:00+00:00,29.871530465654843,34.46072464492899,0.0,0.0,64.33225511058383
2018-01-04 13:00:00+00:00,49.18214559574321,14.16228743309234,0.0,0.0,63.344433028835546
2018-01-04 14:00:00+00:00,4.369264060669383,2.000596308406967,0.0,0.0,6.369860369076349
2018-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 05:00:00+00:00,0.8470681832025602,4.085251733737647,0.0,0.0,4.932319916940207
2018-01-05 06:00:00+00:00,11.572053739547776,2.1858654236753448,0.0,0.0,13.757919163223121
2018-01-05 07:00:00+00:00,40.251650171087064,8.582987375930479,0.0,0.0,48.83463754701754
2018-01-05 08:00:00+00:00,56.50385780653914,36.303010980174484,0.0,0.0,92.80686878671362
2018-01-05 09:00:00+00:00,40.53628809883113,70.20301754703222,0.0,0.0,110.73930564586334
2018-01-05 10:00:00+00:00,63.082245436740365,87.69541350165522,0.0,0.0,150.77765893839558
2018-01-05 11:00:00+00:00,25.856478394220915,46.7648739490221,0.0,0.0,72.62135234324302
2018-01-05 12:00:00+00:00,16.416158432986872,18.49474886471214,0.0,0.0,34.91090729769901
2018-01-05 13:00:00+00:00,1.28584522662265,8.97163708240801,0.0,0.0,10.25748230903066
2018-01-05 14:00:00+00:00,0.8578811049835062,1.0222570661354253,0.0,0.0,1.8801381711189316
2018-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 05:00:00+00:00,2.29064332536267,5.600813614964322,0.0,0.0,7.891456940326991
2018-01-06 06:00:00+00:00,2.208977703443272,3.0454824620479912,0.0,0.0,5.254460165491263
2018-01-06 07:00:00+00:00,30.342710061564368,9.909089751703926,0.0,0.0,40.25179981326829
2018-01-06 08:00:00+00:00,66.35381123159512,45.4634127792531,0.0,0.0,111.81722401084821
2018-01-06 09:00:00+00:00,2.948202209290992,20.333148041864668,0.0,0.0,23.281350251155658
2018-01-06 10:00:00+00:00,3.1508734279428214,4.149716474106631,0.0,0.0,7.3005899020494525
2018-01-06 11:00:00+00:00,42.25391757162156,7.762785852911431,0.0,0.0,50.01670342453299
2018-01-06 12:00:00+00:00,24.114213155736493,1.3987209992084093,0.0,0.0,25.5129341549449
2018-01-06 13:00:00+00:00,1.74320215005956,4.235625869462311,0.0,0.0,5.97882801952187
2018-01-06 14:00:00+00:00,0.611915477550423,1.944557815293634,0.0,0.0,2.556473292844057
2018-01-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 05:00:00+00:00,0.8996173119171413,2.0793956325251113,0.0,0.0,2.9790129444422524
2018-01-07 06:00:00+00:00,1.955190817175986,34.531676904922456,0.0,0.0,36.486867722098445
2018-01-07 07:00:00+00:00,50.56184313040801,48.8467225069781,0.0,0.0,99.4085656373861
2018-01-07 08:00:00+00:00,94.72498885048269,74.99657632172651,0.0,0.0,169.72156517220918
2018-01-07 09:00:00+00:00,117.3595618818965,93.52923326263621,0.0,0.0,210.8887951445327
2018-01-07 10:00:00+00:00,125.07862637529968,93.73839180400282,0.0,0.0,218.8170181793025
2018-01-07 11:00:00+00:00,114.54438506934343,91.31654185596611,0.0,0.0,205.86092692530954
2018-01-07 12:00:00+00:00,59.79776408894561,71.99454426459485,0.0,0.0,131.79230835354048
2018-01-07 13:00:00+00:00,36.32279661207069,46.52120588044844,0.0,0.0,82.84400249251914
2018-01-07 14:00:00+00:00,2.3944876989822372,1.9953329137207545,0.0,0.0,4.389820612702992
2018-01-07 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 05:00:00+00:00,13.267645843992701,8.723585210509436,0.0,0.0,21.991231054502137
2018-01-08 06:00:00+00:00,43.2023408730417,32.76719254736945,0.0,0.0,75.96953342041115
2018-01-08 07:00:00+00:00,89.62666252202476,62.56834331558063,0.0,0.0,152.19500583760538
2018-01-08 08:00:00+00:00,116.42698821126271,89.65495128903493,0.0,0.0,206.08193950029764
2018-01-08 09:00:00+00:00,136.3068625242435,101.77590661780926,0.0,0.0,238.08276914205277
2018-01-08 10:00:00+00:00,136.4179298024501,102.3365549554964,0.0,0.0,238.7544847579465
2018-01-08 11:00:00+00:00,126.89941043729434,94.98678801303501,0.0,0.0,221.88619845032935
2018-01-08 12:00:00+00:00,103.74300707940395,77.18345951951702,0.0,0.0,180.92646659892097
2018-01-08 13:00:00+00:00,34.29482396121246,52.02572071811554,0.0,0.0,86.320544679328
2018-01-08 14:00:00+00:00,3.877586204399899,3.550875205752197,0.0,0.0,7.428461410152096
2018-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 05:00:00+00:00,36.69000157971173,26.399926455254345,0.0,0.0,63.08992803496608
2018-01-09 06:00:00+00:00,75.10224225467103,55.537782711500384,0.0,0.0,130.6400249661714
2018-01-09 07:00:00+00:00,105.1888585823468,78.51013464631782,0.0,0.0,183.69899322866462
2018-01-09 08:00:00+00:00,125.25131678914467,93.64916238283281,0.0,0.0,218.90047917197748
2018-01-09 09:00:00+00:00,135.26689257767168,101.70889103146848,0.0,0.0,236.97578360914017
2018-01-09 10:00:00+00:00,135.20331489869992,102.22291443902871,0.0,0.0,237.4262293377286
2018-01-09 11:00:00+00:00,125.63815234983062,78.90011549506316,0.0,0.0,204.53826784489377
2018-01-09 12:00:00+00:00,105.64966084136816,79.26467995203066,0.0,0.0,184.91434079339882
2018-01-09 13:00:00+00:00,74.13065835674614,54.90325521969252,0.0,0.0,129.03391357643866
2018-01-09 14:00:00+00:00,26.189607680725167,18.391481046047822,0.0,0.0,44.58108872677299
2018-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 05:00:00+00:00,35.71539286244692,26.21425965918603,0.0,0.0,61.929652521632946
2018-01-10 06:00:00+00:00,73.7021069541118,55.09132284720275,0.0,0.0,128.79342980131455
2018-01-10 07:00:00+00:00,103.55624666421012,77.87872642333824,0.0,0.0,181.43497308754837
2018-01-10 08:00:00+00:00,123.48894748173882,92.99289503822443,0.0,0.0,216.48184251996327
2018-01-10 09:00:00+00:00,133.46200543566007,100.79789334760417,0.0,0.0,234.25989878326425
2018-01-10 10:00:00+00:00,133.1683857716382,87.82282088738903,0.0,0.0,220.99120665902723
2018-01-10 11:00:00+00:00,123.80264228486669,82.55769626404111,0.0,0.0,206.3603385489078
2018-01-10 12:00:00+00:00,71.99180690581758,34.08071465229842,0.0,0.0,106.072521558116
2018-01-10 13:00:00+00:00,38.61657021667769,12.705844223401142,0.0,0.0,51.32241444007883
2018-01-10 14:00:00+00:00,3.554682816353278,2.8572998990535883,0.0,0.0,6.411982715406866
2018-01-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 05:00:00+00:00,36.55763064344099,26.648021863298958,0.0,0.0,63.205652506739945
2018-01-11 06:00:00+00:00,74.48624374322438,55.16707959687478,0.0,0.0,129.65332334009915
2018-01-11 07:00:00+00:00,104.237218441181,78.11253592827228,0.0,0.0,182.34975436945328
2018-01-11 08:00:00+00:00,124.0310154391925,93.38732037756387,0.0,0.0,217.41833581675638
2018-01-11 09:00:00+00:00,134.1655989902506,101.30355400759233,0.0,0.0,235.4691529978429
2018-01-11 10:00:00+00:00,135.12543730785785,101.99015481367178,0.0,0.0,237.11559212152963
2018-01-11 11:00:00+00:00,126.50042601459268,94.63850601420403,0.0,0.0,221.13893202879672
2018-01-11 12:00:00+00:00,106.66084588217205,79.93065542880503,0.0,0.0,186.5915013109771
2018-01-11 13:00:00+00:00,76.495418775656,56.459800107366064,0.0,0.0,132.95521888302207
2018-01-11 14:00:00+00:00,29.66733620869962,20.55493258545227,0.0,0.0,50.22226879415189
2018-01-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 05:00:00+00:00,27.1339814295765,17.91877996104449,0.0,0.0,45.05276139062099
2018-01-12 06:00:00+00:00,64.36075260830914,45.46940304945581,0.0,0.0,109.83015565776495
2018-01-12 07:00:00+00:00,94.51279806974819,68.50735454852835,0.0,0.0,163.02015261827654
2018-01-12 08:00:00+00:00,115.27880836981618,84.45217720980452,0.0,0.0,199.7309855796207
2018-01-12 09:00:00+00:00,126.43311815011677,93.70474425679845,0.0,0.0,220.13786240691522
2018-01-12 10:00:00+00:00,127.54481157208932,94.1139376224681,0.0,0.0,221.6587491945574
2018-01-12 11:00:00+00:00,117.70676267112148,86.5226089298935,0.0,0.0,204.22937160101498
2018-01-12 12:00:00+00:00,96.23830475981173,70.23112394670105,0.0,0.0,166.46942870651276
2018-01-12 13:00:00+00:00,62.683227428395085,44.65308354625457,0.0,0.0,107.33631097464965
2018-01-12 14:00:00+00:00,14.478790474592564,9.158712484644417,0.0,0.0,23.637502959236983
2018-01-12 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 05:00:00+00:00,32.488137150430404,22.234780559154224,0.0,0.0,54.72291770958463
2018-01-13 06:00:00+00:00,70.98988756136556,51.215105243427196,0.0,0.0,122.20499280479277
2018-01-13 07:00:00+00:00,101.02504794995914,74.31075448249607,0.0,0.0,175.3358024324552
2018-01-13 08:00:00+00:00,120.84118438677189,89.69599608319291,0.0,0.0,210.5371804699648
2018-01-13 09:00:00+00:00,127.70790680772222,95.49935380725927,0.0,0.0,223.2072606149815
2018-01-13 10:00:00+00:00,126.48661740065509,94.97227089183791,0.0,0.0,221.458888292493
2018-01-13 11:00:00+00:00,88.56053426733729,86.94080171815222,0.0,0.0,175.5013359854895
2018-01-13 12:00:00+00:00,59.93248390729542,62.39533385604944,0.0,0.0,122.32781776334485
2018-01-13 13:00:00+00:00,49.25008034245339,16.436851351970578,0.0,0.0,65.68693169442396
2018-01-13 14:00:00+00:00,14.385151154929442,9.7980038047145,0.0,0.0,24.183154959643943
2018-01-13 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 05:00:00+00:00,26.49443681861232,19.102801097088282,0.0,0.0,45.5972379157006
2018-01-14 06:00:00+00:00,66.84107726113041,49.16226554505497,0.0,0.0,116.00334280618537
2018-01-14 07:00:00+00:00,99.66066770885126,74.03081348667573,0.0,0.0,173.691481195527
2018-01-14 08:00:00+00:00,121.92920438691928,90.904171608939,0.0,0.0,212.83337599585826
2018-01-14 09:00:00+00:00,135.26044787394198,100.5807850544912,0.0,0.0,235.8412329284332
2018-01-14 10:00:00+00:00,136.3458002004591,101.14217603927963,0.0,0.0,237.48797623973874
2018-01-14 11:00:00+00:00,125.61865277842091,92.69553572825939,0.0,0.0,218.3141885066803
2018-01-14 12:00:00+00:00,102.89739947825493,74.9507206085373,0.0,0.0,177.84812008679222
2018-01-14 13:00:00+00:00,65.96261867266686,46.696446956237224,0.0,0.0,112.65906562890409
2018-01-14 14:00:00+00:00,13.849694235065957,8.891825315554161,0.0,0.0,22.74151955062012
2018-01-14 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
