Samra (SEPGCO),Amman East (IPP1),Qatrana (IPP2),Zarqa (ACWA),IPP4 (Levant),IPP3 (Amman Asia),Rehab,Risha,Aqaba steam
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,56.28243896521287
1150.0,380.0,373.0,0.0,250.0,0.0,244.43036020418126,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,442.3968629356207,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,467.1951346933571,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,388.0145008590894,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,239.23440482718192,159.83060659772636,65.0,35.0,55.0
1033.3783392226278,349.1770491196197,350.4303722192177,0.0,152.6603774185437,143.25,65.0,35.0,55.0
991.5313457477812,335.24537924227945,336.6517396246209,0.0,144.53356999009523,0.0,65.0,35.0,55.0
901.6069076870292,305.3078023475198,307.0430224760537,0.0,127.06998346815209,0.0,65.0,35.0,55.0
841.483557180163,285.29158130920905,287.246676593088,0.0,115.39385452913749,0.0,65.0,35.0,55.0
791.5108073788195,268.6546906921158,270.79253969868256,0.0,112.5,0.0,65.0,35.0,55.0
824.3803694532311,279.5976007988764,281.6152435959371,0.0,0.0,0.0,65.0,35.0,55.0
793.6893968190323,269.37998506475805,271.5098668225344,0.0,0.0,0.0,65.0,35.0,55.0
806.2221945192218,273.5523947338895,275.63644320363375,0.0,0.0,0.0,65.0,35.0,55.0
897.8710296863273,304.06405662803144,305.8129391148476,0.0,0.0,0.0,65.0,35.0,55.0
993.3037687712555,335.8354529941939,337.2353315057757,0.0,0.0,0.0,65.0,35.0,55.0
1024.4909184415976,346.21825561736364,347.50408061528185,0.0,0.0,0.0,65.0,35.0,55.0
1012.2867822838704,342.1552637039837,343.4857200524655,0.0,0.0,0.0,65.0,35.0,55.0
1014.8236682625404,342.9998418931558,344.321020678196,0.0,0.0,0.0,65.0,35.0,55.0
1040.6761191038083,351.60662055832324,352.83325518378393,0.0,0.0,0.0,65.0,35.0,55.0
1087.1323993772394,367.0728107611549,368.12955163059974,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,78.98471490087171,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,128.60978287538722,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,259.0916155083655,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,165.3330611275517
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,100.58778696979533
1150.0,380.0,373.0,0.0,250.0,513.0302949203294,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,510.36605051200405,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,414.5718024750102,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,242.0802955582369,180.29852909263172,65.0,35.0,55.0
1044.106387865195,352.74862307764204,353.96271297845874,0.0,154.7437955607234,143.25,65.0,35.0,55.0
1000.4311322493493,338.2082895310002,339.58210279274596,0.0,146.26193432518235,0.0,65.0,35.0,55.0
909.2319097127364,307.84631233868686,309.55364731959054,0.0,128.55078096299957,0.0,65.0,35.0,55.0
847.2488090409462,287.21094466161884,289.1449560298842,0.0,116.51348315137653,0.0,65.0,35.0,55.0
795.738612725111,270.0622084968439,272.184596133586,0.0,112.5,0.0,65.0,35.0,55.0
829.3035506326964,281.2366226076922,283.2362609985197,0.0,0.0,0.0,65.0,35.0,55.0
799.8389144061503,271.42727787637,273.5346704328067,0.0,0.0,0.0,65.0,35.0,55.0
813.3337667369192,275.91997405605457,277.978015025669,0.0,0.0,0.0,65.0,35.0,55.0
909.3285715090617,307.8784929118735,309.5854743940565,0.0,0.0,0.0,65.0,35.0,55.0
1007.8016325544459,340.6620709990324,342.00892984313685,0.0,0.0,0.0,65.0,35.0,55.0
1037.5038731222085,350.550518790536,351.78875453390043,0.0,0.0,0.0,65.0,35.0,55.0
1027.7151950232583,347.29167937374257,348.5657129743369,0.0,0.0,0.0,65.0,35.0,55.0
1022.8630869853082,345.67631918222634,346.96809726977295,0.0,0.0,0.0,65.0,35.0,55.0
1046.9552224220024,353.6970549549394,354.9007264752858,0.0,0.0,0.0,65.0,35.0,55.0
1091.0868102798456,368.38931029146363,369.4315896130376,0.0,0.0,0.0,65.0,35.0,55.0
1130.9329045414054,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,128.60679020418004,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,248.2048545943203,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,122.23683159848414
1150.0,380.0,373.0,0.0,250.0,0.0,292.62447703723814,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,465.22584668466556,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,467.0577320871422,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,373.1475187663536,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,235.35296819894964,143.25,65.0,35.0,55.0
1096.2350959447854,370.1032737178038,371.12672541083083,0.0,164.86734176748445,0.0,65.0,35.0,55.0
975.0988620933377,329.77468903185604,331.2411441172666,0.0,141.3423340340149,0.0,65.0,35.0,55.0
884.1231430464856,299.48712045476736,301.2862798919717,0.0,123.67458569737984,0.0,65.0,35.0,55.0
824.4183897758329,279.6102584963389,281.6277622505108,0.0,112.5,0.0,65.0,35.0,55.0
842.625466916337,285.6717450474633,287.62266429027807,0.0,0.0,0.0,65.0,35.0,55.0
812.0768338322629,275.5015168902808,277.5641545484586,0.0,0.0,0.0,65.0,35.0,55.0
780.8634020823589,265.1099644567724,267.28675174395465,0.0,0.0,0.0,65.0,35.0,55.0
794.4942969256432,269.6479518083254,271.7748899920247,0.0,0.0,0.0,65.0,35.0,55.0
888.9995194209047,301.1105600427727,302.89188624207844,0.0,0.0,0.0,65.0,35.0,55.0
990.93404755567,335.04652717335296,336.4550719155425,0.0,0.0,0.0,65.0,35.0,55.0
1106.7667637837797,373.60946872507145,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1121.1663525868441,378.40336909677495,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1146.9900384290347,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1146.669870092847,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,82.15109487324928,35.0,55.0
1129.8424281968203,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,76.31342743812829,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,216.13512545662113,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,92.902219961192
1150.0,380.0,373.0,0.0,250.0,0.0,243.9290640389012,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,382.12902546811506,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,368.4375724796487,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,270.1106318258543,65.0,35.0,55.0
1120.8196271109484,378.28793750976865,373.0,0.0,169.64172897946395,143.25,65.0,35.0,55.0
1049.686034052485,354.60619472757213,355.79987948526457,0.0,155.82737902318263,0.0,65.0,35.0,55.0
932.5711716625899,315.6164020313089,317.2383837542254,0.0,133.08333328369574,0.0,65.0,35.0,55.0
844.5653886622102,286.31758234919494,288.2614071671044,0.0,115.99235513579593,0.0,65.0,35.0,55.0
782.1005626929128,265.5218390451307,267.69410195236514,0.0,112.5,0.0,65.0,35.0,55.0
799.5985757896268,271.34726452329136,273.4555360142884,0.0,0.0,0.0,65.0,35.0,55.0
770.7614058085497,261.74681538673406,263.9605463568826,0.0,0.0,0.0,65.0,35.0,55.0
740.5994513202328,251.70531997944343,254.02935525520243,0.0,0.0,0.0,65.0,35.0,55.0
753.8842492098213,256.12808499113254,258.4035368633541,0.0,0.0,0.0,65.0,35.0,55.0
902.8732756834255,305.72940063700327,307.45998957220576,0.0,0.0,0.0,65.0,35.0,55.0
1100.1458808437246,371.4052493114879,372.4143989998874,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,177.69407086932716,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,212.03710116613487,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,210.01432177152236,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,228.2630247292663,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,239.33366977416838,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,200.07865059286482,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,102.62715875152516,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,144.98635524548533,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,253.8416897988536,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,173.6954332732887
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,144.26254148340522
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,141.82593620634103
1150.0,380.0,373.0,0.0,250.0,0.0,294.83817092515596,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,65.5434083742221,35.0,55.0
1037.7706398132475,350.6393305584844,351.87659071803427,0.0,153.51337492454812,0.0,65.0,35.0,55.0
926.4531164509025,313.5795836502751,315.22393951449845,0.0,131.89518922809268,0.0,65.0,35.0,55.0
772.6334908789783,262.3700685530382,264.5769531815872,0.0,112.5,0.0,65.0,35.0,55.0
782.8653781963717,265.7764608524934,267.945926777753,0.0,0.0,0.0,65.0,35.0,55.0
737.7108096953361,250.74363556270768,253.07823479607472,0.0,0.0,0.0,65.0,35.0,55.0
708.152892521628,240.9032358079825,243.34593034168554,0.0,0.0,0.0,65.0,35.0,55.0
670.6782982059266,228.42722179977383,231.00696345705188,0.0,0.0,0.0,65.0,35.0,55.0
680.2545555078566,231.61534224314926,234.1600628804054,0.0,0.0,0.0,65.0,35.0,55.0
826.0520310932934,280.154129146127,282.1656585636156,0.0,0.0,0.0,65.0,35.0,55.0
993.6498171270194,335.95065915487055,337.3492721442328,0.0,0.0,0.0,65.0,35.0,55.0
1078.3291618067742,364.142043470615,365.2309783746907,0.0,0.0,0.0,65.0,35.0,55.0
1096.388606834593,370.1543804488205,371.1772707421508,0.0,0.0,0.0,65.0,35.0,55.0
1091.1229479697981,368.4013412242677,369.44348838786766,0.0,0.0,0.0,65.0,35.0,55.0
1098.6716965188657,370.91446496482683,371.9290058449131,0.0,0.0,0.0,65.0,35.0,55.0
1098.2613779505857,370.7778620129025,371.79390345571824,0.0,0.0,0.0,65.0,35.0,55.0
1062.200503617358,358.77250260755466,359.92042110444424,0.0,0.0,0.0,65.0,35.0,55.0
1005.2798949563877,339.82253599744286,341.17861700633745,0.0,0.0,0.0,65.0,35.0,55.0
1045.7830068607097,353.3068018239749,354.5147602158357,0.0,0.0,0.0,65.0,35.0,55.0
1127.9686756860222,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,231.30440389974697,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,215.34424003890186,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,231.29544766701923,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,153.89249481116602,35.0,55.0
1110.9986880135123,375.0183577854048,373.0,0.0,167.73447414025168,0.0,65.0,35.0,55.0
975.5613356175113,329.92865537282313,331.3934191613064,0.0,141.43214773291237,0.0,65.0,35.0,55.0
869.1272058764281,294.49468422920785,296.3486848219202,0.0,120.76233123247012,0.0,65.0,35.0,55.0
783.1100175240364,265.85790599511967,268.02647725782765,0.0,112.5,0.0,65.0,35.0,55.0
792.4381805847204,268.96343108861447,271.09788862870454,0.0,0.0,0.0,65.0,35.0,55.0
745.7666854628724,253.42559171885637,255.73073007020514,0.0,0.0,0.0,65.0,35.0,55.0
710.7661654680701,241.77324468953088,244.20638230748966,0.0,0.0,0.0,65.0,35.0,55.0
677.9556052134235,230.8499774246299,233.40310547845314,0.0,0.0,0.0,65.0,35.0,55.0
678.391684602324,230.99515664975456,233.54668993178663,0.0,0.0,0.0,65.0,35.0,55.0
790.7119518762532,268.3887363136217,270.5295067887401,0.0,0.0,0.0,65.0,35.0,55.0
953.5209895442038,322.5909997856847,324.13636660902665,0.0,0.0,0.0,65.0,35.0,55.0
1041.4490731151225,351.86395183165513,353.0877597120679,0.0,0.0,0.0,65.0,35.0,55.0
1055.1871524877017,356.437622976812,357.6111897726757,0.0,0.0,0.0,65.0,35.0,55.0
1048.996390052934,354.376598961262,355.5728057936601,0.0,0.0,0.0,65.0,35.0,55.0
1058.7193904008911,357.6135729901471,358.7742221532885,0.0,0.0,0.0,65.0,35.0,55.0
1065.969771086206,360.02736432389173,361.1614983549579,0.0,0.0,0.0,65.0,35.0,55.0
1036.351523483096,350.16687940757674,351.40932937143583,0.0,0.0,0.0,65.0,35.0,55.0
982.7001854029966,332.30531592252504,333.7439724549699,0.0,0.0,0.0,65.0,35.0,55.0
1021.5158308015918,345.2277916577096,346.5244967521543,0.0,0.0,0.0,65.0,35.0,55.0
1068.1112484433509,360.7403033695001,361.8666058731714,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,142.2135398997465,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,179.39290860551293
1150.0,380.0,373.0,0.0,250.0,0.0,220.56212930890945,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,157.30985216428905,35.0,55.0
1112.9894930730513,375.6811351219967,373.0,0.0,168.1210942532636,0.0,65.0,35.0,55.0
977.6165551484585,330.6128775272254,332.0701252390126,0.0,141.83127732298038,0.0,65.0,35.0,55.0
869.7583601022792,294.7048076236527,296.55650004271394,0.0,120.88490321256295,0.0,65.0,35.0,55.0
854.906033971843,289.7601822783646,291.6661906576582,0.0,118.00053842781158,0.0,65.0,35.0,55.0
795.0576814648026,269.8355133691884,271.9603912175601,0.0,112.5,0.0,65.0,35.0,55.0
814.7060723484542,276.37684101741036,278.4298633726765,0.0,0.0,0.0,65.0,35.0,55.0
779.0591998404284,264.5093107911359,266.692696167827,0.0,0.0,0.0,65.0,35.0,55.0
745.5560229889097,253.35545812504026,255.66136688329078,0.0,0.0,0.0,65.0,35.0,55.0
752.0913475721682,255.53119351424925,257.8132021489062,0.0,0.0,0.0,65.0,35.0,55.0
850.9289387526871,288.4361307022978,290.3566835875406,0.0,0.0,0.0,65.0,35.0,55.0
1031.1140621288946,348.42322767723397,349.6848313911612,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,65.04605594849082,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,117.53164492074498,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,119.48482548425433,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,132.81691694426559,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,130.7307460395263,35.0,55.0
1145.2921763354882,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1078.3672537236491,364.1547250031895,365.2435206025513,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,114.04410923134579,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,230.06743506539667,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,148.51960147229016
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,148.17579846429138
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,178.86001984363375
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,95.69493048814302
1150.0,380.0,373.0,0.0,250.0,0.0,100.53704405209949,35.0,55.0
1037.6990009487838,350.61548060112256,351.85300274884037,0.0,153.49946244942038,0.0,65.0,35.0,55.0
897.7147277692247,304.01202071028797,305.7614748037763,0.0,126.31411084643354,0.0,65.0,35.0,55.0
779.309931915719,264.5927843267606,266.7752527593104,0.0,112.5,0.0,65.0,35.0,55.0
759.2921490805376,257.9284789853586,260.18415380234046,0.0,0.0,0.0,65.0,35.0,55.0
690.8934953183102,235.1572501552009,237.66306347069587,0.0,0.0,0.0,65.0,35.0,55.0
637.9529855356348,217.53233509711765,220.231755434084,0.0,0.0,0.0,65.0,35.0,55.0
604.2620846140376,206.31598547353002,209.13861571166453,0.0,0.0,0.0,65.0,35.0,55.0
634.2280259115971,216.29222431545045,219.00526708145784,0.0,0.0,0.0,65.0,35.0,55.0
807.8886810991048,274.10720020396235,276.18515421967925,0.0,0.0,0.0,65.0,35.0,55.0
1056.931009616605,357.01818659239717,358.18537598490786,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,190.93679883536606,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,293.3724035791931,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,90.24752651764031
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,145.62082018311625
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,191.76178037223227
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,150.96560300017737
1150.0,380.0,373.0,0.0,0.0,0.0,273.1146992837682,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,124.52605238430034,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,213.8602590573549,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,134.02760794106442
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,97.02869174965222
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,95.58552823614116
1150.0,380.0,373.0,0.0,250.0,0.0,256.3594185940114,35.0,55.0
1150.0,380.0,373.0,0.0,215.99448499004413,0.0,65.0,35.0,55.0
1017.237278199388,343.80337911436715,345.1157311647804,0.0,149.52573658214638,0.0,65.0,35.0,55.0
898.2590330226751,304.1932304095733,305.940693941971,0.0,126.41981650434997,0.0,65.0,35.0,55.0
803.274467194816,272.5710395501121,274.66586805786,0.0,112.5,0.0,65.0,35.0,55.0
803.6076129576059,272.68195018915276,274.77556036033536,0.0,0.0,0.0,65.0,35.0,55.0
751.4193167766896,255.30746152271107,257.5919278193963,0.0,0.0,0.0,65.0,35.0,55.0
711.0862218864572,241.87979763378897,244.31176478379945,0.0,0.0,0.0,65.0,35.0,55.0
678.358640492882,230.9841556294683,233.5358097560414,0.0,0.0,0.0,65.0,35.0,55.0
733.109917290489,249.21190989252253,251.56333490029695,0.0,0.0,0.0,65.0,35.0,55.0
984.7402302877003,332.9844861450103,334.41568209546574,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,185.3541091921535,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,136.20113819488452
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,199.4375464872027
1150.0,380.0,373.0,0.0,250.0,0.0,221.52985601335126,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,269.8581045646393,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,76.33759052333805
1150.0,380.0,373.0,0.0,250.0,0.0,279.7855221569907,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,165.24040629069722,35.0,55.0
1150.0,380.0,373.0,0.0,221.93711492271018,0.0,65.0,35.0,55.0
1140.1049918405968,380.0,373.0,0.0,173.38700270956954,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,236.0325517757844,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,250.26686777258882,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,243.36298259884742,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,161.68116079261765,35.0,55.0
1120.5303287191873,378.1916245048096,373.0,0.0,169.58554639323785,0.0,65.0,35.0,55.0
989.7942746443014,334.6670748252203,336.0797877939613,0.0,144.19622574681074,0.0,65.0,35.0,55.0
885.6181368330456,299.98483267190784,301.7785248158178,0.0,123.96491782404512,0.0,65.0,35.0,55.0
803.832731145623,272.75689636851746,274.8496832672753,0.0,112.5,0.0,65.0,35.0,55.0
812.3164698427437,275.58129633227935,277.64305762537464,0.0,0.0,0.0,65.0,35.0,55.0
767.1235189745022,260.5356928134114,262.7627277815245,0.0,0.0,0.0,65.0,35.0,55.0
732.1772898603713,248.90142026361377,251.25625595291785,0.0,0.0,0.0,65.0,35.0,55.0
698.464216219098,237.67768891471783,240.1558155923242,0.0,0.0,0.0,65.0,35.0,55.0
788.2735797369457,267.57695527842367,269.7266430452166,0.0,0.0,0.0,65.0,35.0,55.0
1004.6277097332235,339.6054109790478,340.96387707337175,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,195.06285604870882,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,133.77432788582632
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,173.0941383105527
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,135.3985257729188
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,114.53294508492503
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,101.09341678135245
1150.0,380.0,373.0,0.0,0.0,0.0,262.3066450174063,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,130.9556495805948,35.0,55.0
1091.1279686198934,368.40301269535524,369.44514149809856,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,140.33989916558176,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,124.79606783990005
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,147.79575497384772
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,171.94064278275658
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,90.46678991859024
1150.0,380.0,373.0,0.0,250.0,0.0,92.03261621031868,35.0,55.0
1039.0184789345637,351.0547602286865,352.2874569562531,0.0,153.7557088988327,0.0,65.0,35.0,55.0
917.5416130828028,310.61277259108164,312.2897184252734,0.0,130.16454944356317,0.0,65.0,35.0,55.0
830.1643317629506,281.52319322000045,283.5196836760715,0.0,113.1956281437658,0.0,65.0,35.0,55.0
834.4522926191195,282.9507379522405,284.93154704572254,0.0,0.0,0.0,65.0,35.0,55.0
779.3041594107488,264.5908625487084,266.77335209169894,0.0,0.0,0.0,65.0,35.0,55.0
730.7133335278988,248.41404101255463,250.77423048908628,0.0,0.0,0.0,65.0,35.0,55.0
690.2031226300098,234.92741179437542,237.43574984944007,0.0,0.0,0.0,65.0,35.0,55.0
749.9746468170435,254.82650307651832,257.11625262886247,0.0,0.0,0.0,65.0,35.0,55.0
942.7031412810135,318.9895298048959,320.57445823029957,0.0,0.0,0.0,65.0,35.0,55.0
1119.6212926682072,377.88898890025973,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,151.15487593534291,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,130.67712178646133,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,85.95423171082462,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,73.24160813600058,35.0,55.0
1146.6456367418034,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1099.5214609822608,371.1973679166155,372.20880115064045,0.0,0.0,0.0,65.0,35.0,55.0
1081.333560876346,365.1422657695532,366.2202133832239,0.0,0.0,0.0,65.0,35.0,55.0
1115.1449037640994,376.3987128427431,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,186.18792000726336,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,90.90288904056601
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,66.1151802439182
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,81.13085869080186
1150.0,380.0,373.0,0.0,250.0,0.0,200.68803354764245,35.0,55.0
1129.5109518623635,380.0,373.0,0.0,171.3296094384344,0.0,65.0,35.0,55.0
993.4954212222117,335.89925778531966,337.29843541093834,0.0,144.914999140202,0.0,65.0,35.0,55.0
891.1087600308363,301.81276685452633,303.5863794184,0.0,125.03121276390591,0.0,65.0,35.0,55.0
740.148254290695,251.55510780066567,253.8807931344491,0.0,112.5,0.0,65.0,35.0,55.0
751.2598522164662,255.25437270017707,257.5394221695341,0.0,0.0,0.0,65.0,35.0,55.0
699.9395408437314,238.16885288912994,240.64158420489616,0.0,0.0,0.0,65.0,35.0,55.0
643.9514354006463,219.529334555283,222.20681815577706,0.0,0.0,0.0,65.0,35.0,55.0
583.6078678162727,199.43979901166543,202.33796311623712,0.0,0.0,0.0,65.0,35.0,55.0
641.9853168151529,218.87477582123054,221.5594496502426,0.0,0.0,0.0,65.0,35.0,55.0
730.7729953975268,248.4339035977227,250.79387488676574,0.0,0.0,0.0,65.0,35.0,55.0
805.0335496777176,273.1566719792024,275.24506740344884,0.0,0.0,0.0,65.0,35.0,55.0
837.5820477382938,283.9926936937793,285.96205706131263,0.0,0.0,0.0,65.0,35.0,55.0
883.8521295353523,299.39689483863856,301.19704539056545,0.0,0.0,0.0,65.0,35.0,55.0
914.7956718775432,309.6985958916909,311.38558381841386,0.0,0.0,0.0,65.0,35.0,55.0
968.4102037980216,327.54790589751474,329.03882185826467,0.0,0.0,0.0,65.0,35.0,55.0
1000.825936551346,338.33972748495694,339.7120969206932,0.0,0.0,0.0,65.0,35.0,55.0
975.9124231632998,330.04553917688685,331.50901901449214,0.0,0.0,0.0,65.0,35.0,55.0
938.2887416182721,317.51989115941177,319.1209633426636,0.0,0.0,0.0,65.0,35.0,55.0
1004.3118582428646,339.50025793629476,340.8598791208611,0.0,0.0,0.0,65.0,35.0,55.0
1092.9527132658868,369.01050532284125,370.045960911116,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,186.3930024302616,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,176.55458637278994
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,197.02468909945836
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,126.34820345804391
1150.0,380.0,373.0,0.0,0.0,0.0,156.90060193916855,35.0,55.0
1041.657180304577,351.9332347220574,353.15628154041656,0.0,0.0,0.0,65.0,35.0,55.0
924.1461541465098,312.8115514793717,314.46434406062394,0.0,0.0,0.0,65.0,35.0,55.0
840.0300003732464,284.80766426044676,286.7680752997856,0.0,0.0,0.0,65.0,35.0,55.0
777.8479528588329,264.1060633488159,266.29387833756283,0.0,0.0,0.0,65.0,35.0,55.0
725.3054661954503,246.61365785094443,248.99362426372105,0.0,0.0,0.0,65.0,35.0,55.0
696.8703134060207,237.14704797819024,239.6310036660842,0.0,0.0,0.0,65.0,35.0,55.0
664.474544253419,226.36187265782098,228.9643018624917,0.0,0.0,0.0,65.0,35.0,55.0
677.3255466418568,230.6402187945928,233.19565101518538,0.0,0.0,0.0,65.0,35.0,55.0
765.1493441815554,259.87845201277815,262.1127066715043,0.0,0.0,0.0,65.0,35.0,55.0
860.9262884988541,291.7644409283509,293.64843283004996,0.0,0.0,0.0,65.0,35.0,55.0
896.7471360242939,303.689890787752,305.4428834296318,0.0,0.0,0.0,65.0,35.0,55.0
